input_vector,output_vector,circuit
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101010101000000101010100000000000001000000000000100000000000000000000000000000000000000000,000111011111011110011000001110000011111000000000010101000001000101001100001111111100000000001011010000010010000000000011111,c5315
0000000000000000000000000000000000000000000000000000000000000001000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000110,000111011111011110011100001110000011111000000000010000011100111011111010000000000000000000001111011110000000000000000110011,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001101011000001111111000000000000000000000000000000101110000000000001000000000000000000100,000111011111011110011000001110000011111000000000011101001001101100001100000100010000000000000011011011110010000000000001111,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100010001000000000000000000000000001000000000000000010010000000000000000000000000000000100,000111011111011110011000001110000011111000000000010000001101101111111100000100010000000000000011000101110010000000000011111,c5315
0000000000110000000000000000001000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,100111011111011110001010001100000011111000100000010000000001000100001010001111111100000000001011010000010010000000000001111,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000001000000100000100000000000000000000000000000001101100000000000000000000000000000000000,000111011111011110011000001110000011111000000000011101010000000000011100001111111100000000001111001010000000000000000011111,c5315
0000000000000000000000000000000000000000000001000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110000000000000000010,000111011111011110011100001110000011111000000000010000011100111011111010000000000000000000001111001110000000000000000000011,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000010000000000000000000000000001101000000000,000111011111011110011000001110000011111000000000011000001101111111011100000000000000000000001011011110010010000000000011111,c5315
0000000000000000000000000000000000000000000000000000000000000001000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000,000111011111011110011100001110000011111000000000010000000001000100001010101111111111111000001011010000010010000100000001101,c5315
0000000000000000000000000000000000000000000000000000000000100001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000010,000111011111011110011100001110000011111000000000010000011100101011111010000100010000000001001111011110000000000000000000011,c5315
0000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110100010000000000000000000000000000000000000000000000100,000111011100011110011000001110000011111000000000010000011100000011111010001110111000000000000011011111110010000000000001111,c5315
0000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000,000111011111011110011000001110000011111000000000010000000001000000001010001111000000000000001011010000010000000000000001011,c5315
0000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000001000000000000000000000001001000000000000000010000011000000000001000000000000000100,000111011111011110011100001110000011111000000000000000001101011111110100101000100010000000000010011101110110110111000110011,c5315
0000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000010000000000000011000010000000001000000000000000000100000000000000000100,000111011110011110011100001110000011111000000000010000000101111111011100010001000100100100000011011111110010000000011011110,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101010100000000000000000000000000001000000000010101110000000000000001000000000000000000100,000111011111011110011000001110000011111000000000010101001001101100101000000100010000000000000011011111110010000000000011111,c5315
0000000000000000000000000000000000000000000000000000000000000001000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000,000111011111011110011100001110000011111000000000010000000001000100001010011111111100011111001011010000010010000000010001110,c5315
