input_vector,output_vector,circuit
0000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000,000111011111011110011000001110000011111000000000010000000001000000001010001111000000000000001011010000010000000000000001011,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000010000000000100000000000000000100000000000000000000000000000000,000111011111011110011000001110000011111000000000010000000001000100001010001111111100000000100010000001110110100000000011111,c5315
0000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000,000111011111011110011000001110000011111000000000010000000000000100001010000000111100000000001011010000100010000000000000111,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000010001000001100000000010111010000000000000000000000000011110000000000000000000000,000111111111000000011000001110000011111000000000000000000001000100000000001111111100000000001011010000010010000000000001111,c5315
0100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000101010000000000000001000000000000000000000000000000000000000000000000000100,000111011111011110011000001110000011111000000000010000001001101100001000000100010000000000000011011111110010000000000001111,c5315
0000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000110101010000000000000001100000000000000000000000000000000,000101011100011110011000001110000011111000000000010010100011000100001010001111111100000000011000010000011111100000000001111,c5315
0000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000,000111011111011110011000001110000011111000000000010000000000000100001010000000111100000000001011010000001010000000000000111,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000010001000001100000000010111010000000001000000000000000011100000000000000000000000,000111011111000100010000001110000011111000000000000000000001000100000000001111111100000000001011010000010010000000000001111,c5315
0000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010010,000111011111011110011000001110000011111000000000010000011100111011111010000000000000000000001111001111000000000000000000011,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010001000000000000000000000000001000000000000000010110000000000000000000000000000000110,000111011111011110011000001110000011111000000000010000011100111011111100000000000000000000001111011110000000000000000110011,c5315
0000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110101010100000000000000100010000000000000000000000000100,000100011100011110011000001110000011111000000000010000000101111111111010000001000100000000000001011111111011000000000001111,c5315
0000000000000000000000000000000000000000000000000000000000000001000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000110000000000000000000,000111011111011110011100001110000011111000000000010000000001000100001010011111111100001111001011010000010010000000010001110,c5315
0000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000,000111011111011110011000001110000011111000000000010000000001000000001010001111000000000000001011010000010000000000000001011,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010101000110101010000000000000000100000000000000010000000000000100,000101011100011110011000011110000101111000000000010010100101000111111010001111111100000000010100011111101101100000000001111,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000001000000000000000000001100000000000,000111011111011110011000001110000011111000011000010000011100111011111010000000000000000000001111011110000000000000000001111,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101010100000000101010000000000000001000000000000001000000000000000000000000000000000000000,000111011111011110011000001110000011111000000000010000000001000100011100001111111100000000001011010000010010000000000011111,c5315
